movieId,movieName,Year,Actors,Directors
108923,A Knight in Camelot,,,
108934,Thor ,,,
108943,My Blueberry Nights,2007.0,,
108945,Single White Female,,,
108983,Fire Down Below,1997.0,,
108986,Empire of the Ants,1977.0,,
109030,Beaches,1988.0,,
109049,Terminator Genisys,2015.0,,
109064,Bridge to Terabithia,2007.0,,
109066,Playing for Keeps,2012.0,,
109075,Rubber,1936.0,,
109082,Black Swan,2010.0,,
109084,Hero,2007.0,,
109149,Heist,2001.0,,
109178,Good for Nothing,2014.0,,
109196,What Happened to Monday%3F,,,
109211,Avenger,2006.0,,
109310,Thomas and the Magic Railroad,2000.0,,
109323,Eden Lake,2008.0,,
109328,Blood Car,2007.0,,
109349,D-17,2008.0,,
109370,The Incredible Mr. Limpet,1964.0,,
109424,National Treasure: Book of Secrets,2007.0,,
109433,Dancer in the Dark,2000.0,,
109435,The Boy ,,,
109449,El Dorado,1966.0,,
109453,Cujo,1983.0,,
109474,Seven Psychopaths,2012.0,,
109487,Sin City,2005.0,,
109492,Operator ,,,
109495,Zulu,2013.0,,
109497,U.F.O.,2012.0,,
109558,The Gambler,2014.0,,
109568,Othello,1990.0,,
109594,Fever Pitch,2005.0,,
109621,America's Sweethearts,2001.0,,
109631,Wonderland,1999.0,,
109635,River's Edge,1986.0,,
109642,Batman v Superman: Dawn of Justice,2016.0,,
109660,Three Stooges Fun-O-Rama,1959.0,,
109729,Ladybugs,1992.0,,
109735,Dracula 3000,2004.0,,
109743,The Rite,2011.0,,
109753,The Disappointments Room,2016.0,,
109784,Butch Cassidy and the Sundance Kid,1969.0,,
109788,The Family Stone,2005.0,,
109798,Lucky Number Slevin,2006.0,,
109844,Money Talks,1997.0,,
109877,Up in the Air,2009.0,,
109883,Bears,2014.0,,
109892,Chasing Liberty,2004.0,,
109896,Fences,2016.0,,
109911,"It's a Mad, Mad, Mad World",1987.0,,
109931,List of accolades received by Inception,,,
109963,The Mask of Zorro,1998.0,,
110000,These Final Hours,2013.0,,
110011,Manchester by the Sea,2016.0,,
110046,Veronica,1972.0,,
110075,Midnight Sun,2014.0,,
110078,The Legend of Ben Hall,,,
110109,Brothers,2009.0,,
110119,As You Are,2016.0,,
110291,Sully,2016.0,,
110309,The Divergent Series,,,
110313,The Kite,2003.0,,
110352,Lockout,2012.0,,
110357,Sam,1986.0,,
110362,Miracle on 34th Street,1947.0,,
110365,Puff the Magic Dragon,1978.0,,
110419,Come Back to Me,2014.0,,
110433,The Borrower,1991.0,,
110494,American History X,1998.0,,
110497,Trouble with the Curve,2012.0,,
110510,A Nightmare on Elm Street 4: The Dream Master,1988.0,,
110517,Turbo,2013.0,,
110529,The Italian Job,2003.0,,
110534,The Comedy,2012.0,,
110577,Lost in the Wild,1993.0,,
110580,The Social Network,2010.0,,
110593,King of Hearts,1966.0,,
110605,Panic Room,2002.0,,
110608,Girls' Night,1998.0,,
110613,Outcast,2010.0,,
110632,Chasing Ice,,,
110635,Bleed for This,2016.0,,
110676,The Descent Part 2,2009.0,,
110685,Mr. Woodcock,2007.0,,
110698,The Monuments Men,2014.0,,
110711,Bring It On ,,,
110715,The Internship,2013.0,,
110732,House of Flying Daggers,2004.0,,
110746,The Bachelorette ,,,
110763,The Enforcer,1976.0,,
110800,Don Jon,2013.0,,
110806,Star Wars Kid,,,
110815,The Echo,2008.0,,
110831,Seasons of Our Love,1966.0,,
110858,Home Sweet Home,2016.0,,
110875,Pinocchio,1972.0,,
110878,Johnny English,2003.0,,
110944,Date Movie,2006.0,,
111030,Diabolique,1996.0,,
111041,Subway,1985.0,,
111063,Boogie Nights,1997.0,,
111099,Catch Me If You Can,2002.0,,
111132,The Color Purple,1985.0,,
111153,Ladder 49,2004.0,,
111161,Team America: World Police,2003.0,,
111165,Nora,1944.0,,
111188,"Yours, Mine and Ours",1968.0,,
111189,Step Up: All In,2014.0,,
111216,The Giver,2014.0,,
111262,Homeward Bound,1923.0,,
111292,Gifted Hands: The Ben Carson Story,,,
111399,We Are the Freaks,2013.0,,
111405,Grease 2,1982.0,,
111429,Guardians of the Galaxy Vol. 2,2017.0,,
111435,Quantum of Solace,2008.0,,
111452,Alien 51,2004.0,,
111475,Bachelor Party,2012.0,,
111488,L.A. Confidential,1997.0,,
111500,"The Cook, the Thief, His Wife & Her Lover",1989.0,,
111528,Girl in Progress,,,
111540,Dunkirk,2017.0,,
111572,The Greatest Game Ever Played,2005.0,,
111585,Body Snatchers,1993.0,,
111598,Dragonheart,1996.0,,
111612,Sophie Scholl – The Final Days,2005.0,,
111694,The Phantom of the Opera,2004.0,"Gerard Butler, Emmy Rossum, Patrick Wilson",Joel Schumacher
111717,Norman: The Moderate Rise and Tragic Fall of a New York Fixer,,,
111730,Redline,2009.0,,
111776,Super Troopers,2001.0,,
111782,Amadeus,1984.0,,
111831,Kicking and Screaming,1995.0,,
111841,King of New York,1990.0,,
111892,Brides,2004.0,,
111903,Just Friends%3F,2009.0,,
111918,Step Brothers,2008.0,,
111922,Brother Nature,2016.0,,
111929,"Salò, or the 120 Days of Sodom",1975.0,,
111953,Skiptrace,2016.0,,
111961,Jack the Ripper,1976.0,,
112069,Mad Max: Fury Road,2015.0,,
112074,Just Between Us,2010.0,,
112106,The Nativity Story,,,
112116,Bad Lieutenant: Port of Call New Orleans,2009.0,,
112161,The Prince,1996.0,,
112203,French Kiss,1995.0,,
112209,Copper Mountain,1983.0,,
112233,Night of the Living Dead ,,,
112244,Scooby-Doo on Zombie Island,1998.0,,
112259,Pink Flamingos,1972.0,,
112260,James and the Giant Peach,1996.0,,
112277,Rent,2005.0,,
112284,Ring,1998.0,,
112297,The Love Guru,2008.0,,
112305,The Chronicles of Riddick: Dark Fury,,,
112314,Timeline,2014.0,,
112332,Miami Vice,2006.0,,
112342,Trick or Treat ,,,
112343,Million Dollar Arm,2014.0,,
112346,The Fifth Element,,,
112365,Flubber,1997.0,,
112386,Dragonslayer,1981.0,,
112404,Good Time ,,,
112434,Rocky V,1990.0,,
112446,Gunslinger,1956.0,,
112455,The Escapist,2008.0,,
112471,Japanese Story,2003.0,,
112493,The Man Who Wasn't There,2001.0,,
112538,Dawson City: Frozen Time,2016.0,,
112579,Kung Fu Hustle,2004.0,,
112585,The Cider House Rules,1999.0,,
112586,Wild Hearts Can't Be Broken,1991.0,,
112596,Sling Blade,1996.0,,
112622,Tremors,1990.0,,
112623,Mommy,2014.0,,
112644,Kids in the Hall: Brain Candy,1996.0,,
112680,13 Hours: The Secret Soldiers of Benghazi,2016.0,,
112688,The Muppet Christmas Carol,1992.0,,
112719,Gone Girl,2014.0,,
112735,Measure of a Man,2010.0,,
112737,Kingpin,1996.0,,
112742,The Penguin King,,,
112774,Dr. Dolittle 3,2006.0,,
112779,Even Money,2006.0,,
112783,Shrek the Third,2007.0,,
112792,The Hills Have Eyes,1977.0,"Ted Levine, Kathleen Quinlan, Dan Byrd",Alexandre Aja
112833,Cry Danger,1951.0,,
112880,Hang 'Em High,1968.0,,
112902,EDtv,1999.0,,
112905,Attack on Titan,2015.0,,
112927,Tom and Jerry: Spy Quest,2015.0,,
112941,Gigantic,2018.0,,
112947,A Girl at My Door,2014.0,,
112973,Street Fighter,1992.0,,
112994,Gerald's Game,2017.0,,
113020,1944,2015.0,,
113035,"Three Billboards Outside Ebbing, Missouri",2017.0,,
113055,Die Hard with a Vengeance,1995.0,,
113068,The Rescuers Down Under,,,
113134,A Trip to the Moon,1902.0,,
113137,Cyrano de Bergerac,1990.0,,
113150,Call Me by Your Name,2017.0,,
113192,Ace in the Hole,1951.0,,
113202,Gingerdead Man 2: Passion of the Crust,2008.0,,
113213,"I Love You, Man",2009.0,,
113216,Kargus,,,
113220,The Orphanage,2007.0,,
113247,Broken Springs,2010.0,,
113262,Toys,1992.0,,
113279,12,2007.0,,
113392,The Pursuit of Happyness,2006.0,,
113404,Wing Chun,1994.0,,
113416,You Got Served,2004.0,,
113435,Bob Logan ,,,
113454,Life Is But a Dream,,,
113467,Secret,2009.0,,
113498,Places in the Heart,1984.0,,
113499,Aileen Wuornos: The Selling of a Serial Killer,1993.0,,
113514,Nadine,1987.0,,
113550,Necessary Roughness,1991.0,,
113586,Don't Answer the Phone,1980.0,,
113600,Ong Bak 3,2010.0,,
113622,What's Your Number%3F,2011.0,,
113667,The Informant,2013.0,,
113673,Invictus,2009.0,,
113679,Shaun the Sheep Movie,2015.0,,
113684,Cinderella,2015.0,"Lily James, Cate Blanchett, Richard Madden",Kenneth Branagh
113701,Fun with Dick and Jane,2005.0,,
113721,The Secret of Roan Inish,1994.0,,
113723,Good Kids,2016.0,,
113729,The Man Who Shot Liberty Valance,1962.0,,
113772,Christine,1983.0,,
113784,Ice Station Zebra,1968.0,,
113827,Annie Hall,1977.0,,
113834,Sky Raiders,1941.0,,
113862,Marnie,1964.0,,
113921,Forces of Nature,1999.0,,
113925,Traitor,2008.0,,
113931,Darkness Falls,1999.0,,
113972,"Honey, I Shrunk the Kids",1989.0,,
114017,Turtles Can Fly,2004.0,,
114020,Benji: Off the Leash!,2004.0,,
114034,Dumb and Dumberer: When Harry Met Lloyd,2003.0,,
114048,Waiting to Exhale,1995.0,,
114063,Night Fairy,1986.0,,
114109,The Hateful Eight,2015.0,,
114111,Reign Over Me,2007.0,,
114129,Fifty Shades of Black,2016.0,,
114157,A Little Princess,1995.0,,
114165,The Reef,2010.0,,
114190,XXX: State of the Union,2005.0,,
114231,Cape Fear,1991.0,,
114256,Point Break,2015.0,,
114271,Escape from New York,1981.0,,
114306,Secret in Their Eyes,2015.0,,
114311,Irréversible,2002.0,,
114327,Lucy,2003.0,,
114341,Baywatch,2017.0,,
114367,Animal Crackers,1930.0,,
114371,Donald's Snow Fight,1942.0,,
114419,A Christmas Wedding,,,
114453,Heartbreakers,2001.0,,
114454,The Thin Red Line,1998.0,,
114458,The Amityville Curse,1990.0,,
114502,Hush,2016.0,,
114507,The Shop Around the Corner,1940.0,,
114513,Donnie Brasco,1997.0,,
114545,Benji,1974.0,,
114550,Legendary,2010.0,,
114560,The Prestige,2006.0,,
114580,After Hours,1985.0,,
114617,The Crucible,1996.0,,
114633,Brooklyn,2015.0,,
114652,The Return of the Living Dead,1985.0,,
114659,Sniper,1993.0,,
114669,The Search for General Tso,2014.0,,
114671,Dance,2007.0,,
114677,12 Angry Men,1997.0,,
114709,3000 Miles to Graceland,2001.0,,
114756,Iron Man 2,2010.0,,
114759,Mad Max,1979.0,,
114761,He-Man ,,,
114785,Little Shop of Horrors,1986.0,,
114801,Trading Places,1983.0,,
114851,The Godfather ,,,
114854,Rapture-Palooza,2013.0,,
114876,Resident Evil: Extinction,2007.0,,
114909,"Crouching Tiger, Hidden Dragon",2000.0,,
114923,Unbroken,2014.0,,
114932,Braveheart,1995.0,,
114943,Around the World in 80 Days,2004.0,,
114945,Boomerang,2001.0,,
114952,The Legend,2012.0,,
114984,Final Fantasy VII: Advent Children,,,
114998,The Clown,2011.0,,
115021,Treehouse Hostage,1999.0,,
115047,Stranger than Fiction,2006.0,,
115108,From Dusk Till Dawn 3: The Hangman's Daughter,2000.0,,
115120,Hamburger Hill,1987.0,,
115155,The Sandlot,1993.0,,
115159,Upside Down,2015.0,,
115246,Hulk,2003.0,,
115249,The Dukes of Hazzard: The Beginning,,,
115250,The Town,2010.0,,
115261,Assassin's Creed,2016.0,,
115290,Hook,1991.0,,
115309,Semi-Tough,1977.0,,
115334,Keeping the Faith,2000.0,,
115348,Mystic Pizza,1988.0,,
115364,Beneath,2013.0,,
115368,Dangal,2016.0,,
115372,The Secret of NIMH,,,
115383,Snuff 102,2007.0,,
115398,Amityville: The Awakening,2017.0,,
115404,The Dirty Dozen,1967.0,,
115406,Insidious: Chapter 4,2018.0,,
115463,Saw,2004.0,,
115493,Windy City Heat,,,
115497,Hitlist,1996.0,,
115516,The Birdcage,1996.0,,
115518,Nick of Time,1995.0,,
115523,Going Down in LA-LA Land,2011.0,,
115547,The Last Horror Movie,2003.0,,
115548,Fantasia,1940.0,,
115588,The Lobster,2015.0,,
115612,28 Days Later,2002.0,,
115613,Corpse Bride,2005.0,,
115669,Woodlawn,2015.0,,
115675,The Man from Nowhere,2010.0,,
115688,Non-Stop,2014.0,,
115691,The Patriot,2000.0,,
115702,The Angry Birds Movie,2016.0,,
115723,All Dogs Go to Heaven 2,1996.0,,
115743,Khouya,2010.0,,
115745,List of accolades received by Gone Girl ,,,
115827,The Best of Me,2014.0,,
115862,Metropolis,2001.0,,
115908,50 First Dates,2004.0,,
115920,Seval,2008.0,,
115979,Reverse,2009.0,,
116009,The Final Destination,2009.0,,
116050,Bleeding Steel,,,
116076,It,2004.0,"Bill Skarsgård, Jaeden Martell, Finn Wolfhard",Andy Muschietti
116125,Napoleon Dynamite,2004.0,,
116134,A Walk Among the Tombstones,2014.0,,
116136,Are You Here,2013.0,,
116149,Water,1985.0,,
116199,Multiplicity,1996.0,,
116230,Tin Cup,1996.0,,
116259,Home for the Holidays,1972.0,,
116298,Addicted to Love,1997.0,,
116311,Righteous Kill,2008.0,,
116328,Hamlet,1990.0,,
116330,Hunter,2015.0,,
116352,Shallow Grave,1994.0,,
116376,Tommy,1975.0,,
116378,Bambi II,2006.0,,
116389,Clerks II,2006.0,,
116418,March of the Penguins,2005.0,,
116458,The Duchess,2008.0,,
116464,The Object of My Affection,1998.0,,
116524,The Big Short,2015.0,,
116545,New Jack City,1991.0,,
116577,The Divergent Series: Allegiant,2016.0,,
116593,Dark Night,2016.0,,
116630,Muppets from Space,1999.0,,
116644,St. Elmo's Fire,1985.0,,
116664,Heavyweights,1995.0,,
116675,Awesome,2006.0,,
116700,Screamers,1995.0,,
116711,More than Blue,2009.0,,
116714,Grumpy Old Men,1993.0,,
116723,Breathe,2017.0,,
116739,All Men Are Liars,1995.0,,
116763,Still Waters,2000.0,,
116774,ExTerminators,2009.0,,
116777,My Friend Harry,1928.0,,
116778,Come Drink with Me,1966.0,,
116784,Braindead,1992.0,,
116791,Snow on tha Bluff,2011.0,,
116810,The Man Who Saw Tomorrow,1981.0,,
116824,Rocky,2006.0,,
116864,Yellow Submarine,1968.0,,
116865,Touching the Void,2003.0,,
116879,Me and Orson Welles,2008.0,,
116886,Tombstone Terror,1935.0,,
116894,Masterminds,2016.0,,
116896,The Losers,2010.0,,
116897,Star!,1968.0,,
116903,"Yours, Mine & Ours",2005.0,,
116939,White Oleander ,,,
116956,Lemonade Mouth ,,,
116961,The Bad Batch,2016.0,,
116976,Forgetting Sarah Marshall,2008.0,,
117061,Being Charlie,2015.0,,
117072,The Chase,1991.0,,
117097,The Shaggy D.A.,1976.0,,
117103,Highlander II: The Quickening,1991.0,,
117122,The NeverEnding Story,1984.0,,
117126,Ex Machina,2015.0,,
117145,"What's Up, Tiger Lily%3F",1966.0,,
117159,Practical Magic,1998.0,,
117185,Cinderella,1955.0,,
117188,Forget Paris,1995.0,,
117236,An American Haunting,2005.0,,
117239,The Discovery ,,,
117241,Sleepless,2017.0,,
117261,Play Misty for Me,1971.0,,
117271,Bachelor Party Vegas,2006.0,,
117306,Chronic,2015.0,,
117315,The President,2014.0,,
117324,Sausage Party,,,
117333,Creepshow,1982.0,,
117335,The Life of David Gale,2003.0,,
117347,Once Upon a Time in China,1991.0,,
117364,Gandhi,1982.0,,
117368,Surviving Gilligan's Island,,,
117381,Death to Smoochy,2002.0,,
117468,Love Shack,2010.0,,
117515,Pan's Labyrinth,2006.0,,
117523,Release,2010.0,,
117584,Muppets Most Wanted,2014.0,,
117589,Kidnap,2016.0,,
117608,Mona Lisa Smile,2003.0,,
117623,Manhunter,1986.0,,
117646,Beyond the Valley of the Dolls,1970.0,,
117677,Night at the Museum: Secret of the Tomb,2014.0,,
117692,Titan A.E.,2000.0,,
117716,The Book of Henry,,,
117754,Anna in Kungfuland,2003.0,,
117771,Bring It On: All or Nothing,,,
117776,Slugs,1988.0,,
117804,The Longest Week,2014.0,,
117816,The Cheetah Girls ,,,
117835,Enter the Dangerous Mind,2013.0,,
117840,Pet Sematary,1989.0,,
117881,Only the Strong,1993.0,,
117898,Strange Days,1995.0,,
117905,The Three Stooges,2012.0,,
117907,Natural Born Killers,1994.0,,
117925,Rambo III,1988.0,,
117942,Oklahoma!,1955.0,,
117958,Guardians,2017.0,,
117972,Little Miss Sunshine,2006.0,,
118020,Lethal Weapon 2,1989.0,,
118025,The Fall,1999.0,,
118028,Automata,2014.0,,
118034,The Breaks,1999.0,,
118097,And So It Goes,2014.0,,
118102,The Stand Up,2011.0,,
118135,Space Cowboys,2000.0,,
118161,Immortals,2011.0,,
118273,The Wonder,2016.0,,
118283,Papa,2016.0,,
118307,Captain America,1979.0,,
118316,The Amityville Haunting,2011.0,,
118338,The Forest,2016.0,,
118353,P.S. I Love You,2007.0,,
118395,The Nerd,,,
118397,Joe Versus the Volcano,1990.0,,
118402,Rising Sun,1993.0,,
118472,The Last Mimzy,2007.0,,
118506,Meek's Cutoff,2010.0,,
118522,The Fourth Kind,2009.0,,
118526,The True Cost,2015.0,,
118557,LOL,2012.0,,
118568,Endless Love,1981.0,,
118637,Bio-Dome,1996.0,,
118651,Pirates of the Caribbean: Dead Man's Chest,2006.0,,
118663,Independence Day: Resurgence,2016.0,,
118669,Honey,2010.0,,
118748,The Choice,2016.0,,
118756,Zombie Apocalypse ,,,
118762,21 Jump Street,2012.0,,
118784,Project X,2012.0,,
118789,Head Above Water,1996.0,,
118857,Blank Check,1994.0,,
118888,Death Becomes Her,1992.0,,
118912,Love Jones,1997.0,,
118955,Critters,1986.0,,
118970,Nanook of the North,1922.0,,
119015,Kimi ni Todoke,2010.0,,
119062,Grand Hotel,1932.0,,
119087,The Fast and the Furious,,,
119090,Never Been Kissed,1999.0,,
119113,The Speed Girl,1921.0,,
119116,Club Dread,2004.0,,
119144,Wonder Woman,2017.0,,
119146,13th,2016.0,,
119149,Captain America: The First Avenger,,,
119165,Poison Ivy,1992.0,,
119191,Ishq Click,,,
119207,The Deer Hunter,1978.0,,
119227,I Am Big Bird: The Caroll Spinney Story,2014.0,,
119232,Gummo,1997.0,,
119241,Homeless to Harvard: The Liz Murray Story,,,
119247,Snow White,1916.0,,
119254,The Queen,2012.0,,
119276,Dick Tracy,1990.0,,
119295,A Nightmare on Elm Street,2010.0,,
119297,Dance with Me,1998.0,,
119326,Harold & Kumar,,,
119347,"Mary, Queen of Scots",1971.0,,
119395,Armaguedon,1977.0,,
119409,Appleseed ,,,
119424,Frankenstein,1931.0,,
119465,Ben-Hur,1959.0,,
119495,Stranger Things,2010.0,,
119560,Mickey's Christmas Carol,1983.0,,
119562,Murderball,2005.0,,
119570,The Princess and the Frog,,,
119571,Drift ,,,
119576,Big Hero 6,2014.0,,
119594,Julie & Julia,2009.0,,
119630,The Adventures of Sharkboy and Lavagirl in 3-D,2005.0,,
119652,The Wind in the Willows,1987.0,,
119656,The Painted Veil,2006.0,,
119662,What About Bob%3F,1991.0,,
119667,The Lake House,2006.0,,
119699,Pirates of the Caribbean ,,,
119701,Serpico,1973.0,,
119721,The Runaway Bride,1930.0,,
119722,Did You Hear About the Morgans%3F,2009.0,,
119729,Need for Speed,2014.0,,
119750,The Humming Bird,1924.0,,
119762,Head of State,2003.0,,
119777,Herbie: Fully Loaded,2005.0,,
119803,Nightmare,2011.0,,
119840,Requiem for a Dream,2000.0,,
119847,Austin Powers: International Man of Mystery,1997.0,,
119883,Submission,2004.0,,
119884,Without a Paddle,2004.0,,
119886,Backcountry,2014.0,,
119914,Pride and Prejudice,1940.0,,
119925,Last Tango in Paris,1972.0,,
119935,I Am Sam,2001.0,,
119955,The Butler,2013.0,,
119957,Your Sister's Sister,2011.0,,
120003,Fight Club,1999.0,,
120007,Dead Awake,2016.0,,
120039,Batteries Not Included,1987.0,,
120047,The Rain People,1969.0,,
120057,The Outlaw,1943.0,,
120068,King Lear,1971.0,,
120084,Romeo + Juliet,1996.0,,
120092,The Shape of Water,2017.0,,
120113,Men in Black,1934.0,,
120150,Coraline,2009.0,,
120159,Being There,1979.0,,
120171,Equals,2015.0,,
120257,Accepted,2006.0,,
120262,Startup.com,2001.0,,
120270,Rambo,2008.0,,
120276,Prestige,1932.0,,
120281,Triplex,1991.0,,
120293,Ghostbusters II,1989.0,,
120297,The Hospital,1971.0,,
120320,Green Zone,2010.0,,
120328,Sweeney Todd,1928.0,,
120329,The Leather Boys,1964.0,,
120349,Secret Window,2004.0,,
120367,Ghost Rider,1982.0,,
120379,Wes Craven's Chiller,1985.0,,
120399,The Adventures of Ichabod and Mr. Toad,1949.0,,
120405,Splash,1984.0,,
120436,Maximum Overdrive,1986.0,,
120487,The Nutty Professor,2008.0,,
120520,Where the Red Fern Grows,1974.0,,
120544,Hostel: Part II,2007.0,,
120552,Goodbye Solo,2008.0,,
120588,Muana Mboka,1999.0,,
120592,Dangerous Minds,1995.0,,
120598,Everly,2014.0,,
120602,Star Trek: First Contact,1996.0,,
120604,Kings of Pastry,2009.0,,
120613,Jawbreaker,1999.0,,
120629,Home Alone: The Holiday Heist,,,
120673,"To Wong Foo, Thanks for Everything! Julie Newmar",1995.0,,
120678,The Guardian,1990.0,,
120681,How Stella Got Her Groove Back,1998.0,,
120705,The Golem,1915.0,,
120709,Were the World Mine,2008.0,,
120722,Pacific Rim,2013.0,,
120726,We Were Soldiers,2002.0,,
120739,Blue Valentine,2010.0,,
120742,Thumbsucker,2005.0,,
120775,Presumed Innocent,1990.0,,
120792,In the Army Now,1994.0,,
120803,Frailty,2001.0,,
120813,The Gate,1987.0,,
120849,The Fast and the Furious,2001.0,,
120854,The Yes Man,1991.0,,
120859,Looney Tunes: Back in Action,,,
120880,The Adventurer,1922.0,,
120886,When a Man Loves a Woman,1994.0,,
120896,Fly Away Home,1996.0,,
120947,Ocean's Twelve,2004.0,,
120948,Groundhog Day,1993.0,,
121015,Queen Kelly,1929.0,,
121033,Food Matters,2008.0,,
121123,Silver Linings Playbook,2012.0,,
121148,Bram Stoker's Dracula,1992.0,,
121179,Cop Out,2010.0,,
121241,Barbie Thumbelina,,,
121257,Back to the Future Part III,1990.0,,
121284,Robot Stories,2003.0,,
121328,The Haunting of Molly Hartley,2008.0,,
121347,The Terminators ,,,
121355,Chaplin,1992.0,,
121366,The Pianist,2002.0,,
121381,%22Crocodile%22 Dundee,1986.0,,
121386,The Birds ,,,
